"video_id","video_title","view_count","category","duration_in_seconds","upload_time","captured_time","avg_rate","max_rate","min_rate","num_raters","num_dislikes","num_likes","uploader_id","uploader_name","uploader_url","video_desp"
"ffej15-Dgl0","Uncle Kracker - Smile [Official Video]","4700328","People","219","2010-02-02T22:04:15.000Z","01/18/13","4.9616528","5.0","1.0","21175","203","20972","Q3Fhwf8vM6aRYwagFLWjRg","unclekracker","https://gdata.youtube.com/feeds/api/users/unclekracker","From the album, Happy Hour - http://store.atlanticrecords.com/Happy-Hour/A/B002HR1VWA.htm?cmpid=happyhour_ukdotcom2webstore  Visit http://www.unclekracker.com for more information.   Lyrics: http://www.unclekracker.com/music/smile/"
"fh5uJMvQRNs","Drake - Headlines [OFFICIAL] [HD]","265730","Music","207","2011-08-02T05:21:52.000Z","01/18/13","4.8748045","5.0","1.0","639","20","619","fPbblAWdUUq9_GkiTAOKoQ","mAsTaChEeF7","https://gdata.youtube.com/feeds/api/users/mAsTaChEeF7","This is Drake's OFFICIAL NEW single,  Headlines , from  Take Care  (album), which is still unreleased, but will be released 10/24/11 (October 24th, 2011). High Quality [HD]. No Copyright Infringment Intended."
"FHp2KgyQUFk","Beyoncé - Best Thing I Never Had","102081984","Music","255","2011-07-08T00:00:00.000Z","01/18/13","4.8553467","5.0","1.0","318610","11522","307088","9zX2xZIJ4cnwRsgBpHGvMg","beyonceVEVO","https://gdata.youtube.com/feeds/api/users/beyonceVEVO","Music video by Beyoncé performing Best Thing I Never Had"
"fLexgOxsZu0","Bruno Mars - The Lazy Song [OFFICIAL VIDEO]","361692464","Music","209","2011-04-15T22:03:14.000Z","01/18/13","4.8578897","5.0","1.0","1235125","43881","1191244","oUM-UJ7rirJYP8CQ0EIaHA","Bruno Mars","https://gdata.youtube.com/feeds/api/users/ElektraRecords","Available now on iTunes! http://smarturl.it/Doo-Wops 'Unorthodox Jukebox' available now on iTunes! http://www.smarturl.it/unorthodoxjukebox  © 2011 WMG. The official music video for 'The Lazy Song' by Bruno Mars from doo-wops and hooligans - available now on Elektra Records!  Directed by Bruno Mars and Cameron Duddy Choreographed and Performed by Poreotics: http://poreotics.com  http://brunomars.com  http://facebook.com/thatbrunomars http://twitter.com/brunomars  LYRICS Today I don't feel like doing anything I just wanna lay in my bed Don't feel like picking up my phone So leave a message at the tone 'Cause today I swear I'm not doing anything.  Uh! I'm gonna kick my feet up Then stare at the fan Turn the TV on, throw my hand in my pants Nobody's gonna tell me I can't  I'll be lounging on the couch, Just chillin' in my snuggie Click to MTV, so they can teach me how to dougie 'Cause in my castle I'm the freaking man  Oh, yes I said it I said it I said it 'cause I can  Today I don't feel like doing anything I just wanna lay in my bed Don't feel like picking up my phone So leave a message at the tone 'Cause today I swear I'm not doing anything  Nothing at all! Ooh, hoo, ooh, hoo, ooh, ooh-ooh Nothing at all Ooh, hoo, ooh, hoo, ooh, ooh-ooh  Tomorrow I'll wake up, do some P90X Meet a really nice girl, have some really nice sex And she's gonna scream out: 'This is Great' (Oh my God, this is great) Yeah  I might mess around, get my college degree I bet my old man will be so proud of me But sorry pops, you'll just have to wait Haha  Oh, yes I said it I said it I said it 'cause I can  Today I don't feel like doing anything I just wanna lay in my bed Don't feel like picking up my phone So leave a message at the tone 'Cause today I swear I'm not doing anything  No, I ain't gonna comb my hair 'Cause I ain't going anywhere No, no, no, no, no, no, no, no, no I'll just strut in my birthday suit And let everything hang loose Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah  Ooh Today I don't feel like doing anything I just wanna lay in my bed Don't feel like picking up my phone So leave a message at the tone 'Cause today I swear I'm not doing anything  Nothing at all Nothing at all Nothing at all  Comic Chimp Mask used by permission of Easter Unlimited, Inc. / FunWorld Div. All Rights Reserved. Copyright 2009."
"fwK7ggA3-bU","Maroon 5 - One More Night","110517552","Music","224","2012-06-26T16:00:10.000Z","01/18/13","4.8955684","5.0","1.0","509769","13309","496460","N1hnUccO4FD5WfM7ithXaw","Maroon5VEVO","https://gdata.youtube.com/feeds/api/users/Maroon5VEVO","Buy Now! iTunes: http://smarturl.it/1545s2 Amazon:  http://smarturl.it/sxgjyq  Music video by Maroon 5 performing One More Night. (C) 2012 A&M/Octone Records"
"fWNaR-rxAic","Carly Rae Jepsen - Call Me Maybe","385877100","Music","200","2012-03-01T23:21:04.000Z","01/18/13","4.7205267","5.0","1.0","1509769","105485","1404284","tKuVNj4wVrZvTfxPxAUHcQ","CarlyRaeJepsenVEVO","https://gdata.youtube.com/feeds/api/users/CarlyRaeJepsenVEVO","Buy Now!  http://smarturl.it/CallMeMaybe Music video by Carly Rae Jepsen performing Call Me Maybe. (C) 2011 604 Records Inc. #VEVOCertified on June 8, 2012. http://www.youtube.com/vevocertified"
"gG_dA32oH44","Jay-Z & Kanye West - Ni**as In Paris (Explicit)","47646914","Music","252","2012-02-09T16:00:00.000Z","01/18/13","4.733186","5.0","1.0","220768","14726","206042","hpJbg7zMbi5jx9Gdjaxa9g","KanyeWestVEVO","https://gdata.youtube.com/feeds/api/users/KanyeWestVEVO","Music video by Jay-Z & Kanye West performing Ni**as In Paris (Explicit). Watch The Throne: http://bit.ly/n5GXQW © 2012: Roc-A-Fella Records, LLC/Shawn Carter"
"GGXzlRoNtHU","DJ Khaled  All I Do Is Win  feat. Ludacris, Rick Ross, T-Pain & Snoop Dogg / Victory In Stores Now","34198806","Music","228","2010-03-03T22:56:48.000Z","01/18/13","4.8507457","5.0","1.0","76353","2849","73504","WQB5QgiVIiuGLvQ1kuI5TA","KOCHRECORDS","https://gdata.youtube.com/feeds/api/users/KOCHRECORDS","DJ Khaled  All I Do Is Win  feat. Ludacris, Rick Ross, T-Pain & Snoop Dogg / Victory In Stores Now  Download the song http://bit.ly/aJwyup"
"gM7Hlg75Mlo","Neon Trees - Animal","17389960","Music","211","2010-03-03T20:34:21.000Z","01/18/13","4.923303","5.0","1.0","85062","1631","83431","j5GuFig1ergXwriEnrxCqQ","NeonTreesVEVO","https://gdata.youtube.com/feeds/api/users/NeonTreesVEVO","Music video by Neon Trees performing Animal. (C) 2010 The Island Def Jam Music Group"
"gnhXHvRoUd0","Kings Of Leon - Use Somebody","57943315","Music","231","2009-10-03T04:29:53.000Z","01/18/13","4.95006","5.0","1.0","148258","1851","146407","09rjW-THj6e3WgMKSc5Bvg","kingsofleonVEVO","https://gdata.youtube.com/feeds/api/users/kingsofleonVEVO","Music video by Kings Of Leon performing Use Somebody. (C) 2008 RCA Records, a unit of SONY MUSIC ENTERTAINMENT"
"GQ95z6ywcBY","Lady Gaga - Telephone ft. Beyoncé","38243659","Music","572","2010-03-11T22:25:24.000Z","01/18/13","4.526359","5.0","1.0","158939","18820","140119","07Kxew-cMIaykMOkzqHtBQ","LadyGagaVEVO","https://gdata.youtube.com/feeds/api/users/LadyGagaVEVO","Music video by Lady Gaga performing Telephone. (C) 2010 Interscope Records"
"GSBFehvLJDc","Train - 50 Ways To Say Goodbye","14425037","Music","288","2012-06-29T07:00:32.000Z","01/18/13","4.9210343","5.0","1.0","99486","1964","97522","5e_2fVZJ2heCb799A04AtA","TrainVEVO","https://gdata.youtube.com/feeds/api/users/TrainVEVO"," 50 Ways To Say Goodbye , from the new album, California 37 - http://smarturl.it/ca37iTunes      50 Ways To Survive  the game coming soon to iOS and Android http://youtu.be/MVBO82vFiUA  Follow Train: http://savemesanfrancisco.com http://facebook.com/train http://twitter.com/train http://youtube.com/train http://instagram.com/train  Music video by Train performing 50 Ways To Say Goodbye (Live on Letterman). (C) 2012 Columbia Records, a Division of Sony Music Entertainment"
"gtOV7bp-gys","Robbie Williams - Candy","28647835","Music","205","2012-09-10T23:00:07.000Z","01/18/13","4.8623257","5.0","1.0","154190","5307","148883","UXqss2FROM40B9MycIITsg","robbiewilliamsvevo","https://gdata.youtube.com/feeds/api/users/robbiewilliamsvevo","'Candy' is OUT NOW http://bit.ly/RWcandy New album 'Take the Crown', is OUT NOW! iTunes http://smarturl.it/TTCiTunesDeluxe  Amazon http://smarturl.it/TTCAmzDlx   Directed by Joseph Khan  www.robbiewilliams.com  Follow Robbie: http://www.facebook.com/robbiewilliams http://www.twitter.com/robbiewilliams http://mind.robbiewilliams.com/ http://www.google.com/+RobbieWilliams  Music video by Robbie Williams performing Candy. (C) 2012 Farrell Music Limited, Distributed under exclusive licence by Universal-Island Records, a division of Universal Music Operations Ltd."
"H7HmzwI67ec","Owl City & Carly Rae Jepsen - Good Time","74170819","Music","208","2012-07-24T10:00:10.000Z","01/18/13","4.880239","5.0","1.0","426683","12775","413908","V-UW3I3mXakSoqV8SpF1sg","OwlCityVEVO","https://gdata.youtube.com/feeds/api/users/OwlCityVEVO","Buy Now! iTunes:  (http://smarturl.it/GoodTimeiTunes)  My new single  Good Time  with Carly Rae Jepsen is being released in the UK on September 9.  You can pre-order now from ITunes at:  http://smarturl.it/GoodTimeEP   Music video by Owl City & Carly Rae Jepsen performing Good Time. (C) 2012 Universal Republic/Interscope Records, division(s) of UMG Recordings, Inc."
"Ha80ZaecGkQ","Young Money - Bed Rock","93947392","Music","292","2009-12-16T21:50:51.000Z","01/18/13","4.723838","5.0","1.0","178924","12353","166571","ZL73CxLEGOTcWBnpMuaCJA","YoungMoneyVEVO","https://gdata.youtube.com/feeds/api/users/YoungMoneyVEVO","Music video by Young Money performing Bed Rock. (C) 2009 Cash Money Records Inc."
"HAfFfqiYLp0","Kanye West - All Of The Lights ft. Rihanna, Kid Cudi","76558079","Music","328","2011-02-18T23:01:35.000Z","01/18/13","4.8364506","5.0","1.0","278277","11378","266899","hpJbg7zMbi5jx9Gdjaxa9g","KanyeWestVEVO","https://gdata.youtube.com/feeds/api/users/KanyeWestVEVO","WARNING: This video has been identified by Epilepsy Action to potentially trigger seizures for people with photosensitive epilepsy.  Viewer discretion is advised.  Directed by Hype Williams.   All Of The Lights  by Kanye West feat. Rihanna and Kid Cudi with vocals by Fergie, Charlie Wilson, John Legend, Tony Williams, Alicia Keys, La Roux, The Dream, Ryan Leslie, Alvin Fields and Ken Lewis."
"HBxt_v0WF6Y","Rihanna - Where Have You Been","158149178","Music","255","2012-04-30T12:56:07.000Z","01/18/13","4.814403","5.0","1.0","676283","31379","644904","2xskkQVFEpLcGFnNSLQY0A","RihannaVEVO","https://gdata.youtube.com/feeds/api/users/RihannaVEVO","Buy on  iTunes: http://www.Smarturl.it/TTT Amazon: http://idj.to/svJVGM  Music video by Rihanna performing Where Have You Been. ©: The Island Def Jam Music Group"
"herLMUn2-U0","New Boyz   Backseat   ft. The Cataracs & Dev ( Official HD Video )","14124018","Music","237","2011-03-08T04:27:21.000Z","01/18/13","4.9037194","5.0","1.0","56086","1350","54736","amMhSytMm91EJthLlq7AMA","NewBoyzTV","https://gdata.youtube.com/feeds/api/users/NewBoyzTV","© 2011 WMG  Download New  Foolie Tape   http://newboyz.bandcamp.com/  Listen to  Too Cool To Care  On Spotify: http://bit.ly/NBzTCTCSpotify  Download the Too Cool To Care album on iTunes now - http://bit.ly/NBziTunesAlbum   The official video for the New Boyz smash hit    Backseat   featuring the Cataracs and Dev off their new album Too Cool To Care - In Stores Now!  BACKSEAT feat. The Cataracs & Dev ( Official Lyrics )   Don't say a word just turn around and let me see Girl you got something special something special for me Its way too many suckers in the VIP Tell her got my car out front Tell me do you wanna kick it in the backseat I wanna get beside ya In the backseat So I can be your backseat driver In the backseat I wanna get beside ya In the backseat So I can be your backseat driver  You see them girls with them high heels they got this party poppin This aint no country club we bout to get this party rockin You got girls that's with the band lets get on top and let me see it though Wait not in here we outta here jump in my vehicle Camaro long shift She just tryin to fit comfortably  She like my orange camaro she said let's ride up and trick or treat Like damn girl damn girl You fuxin with the man girl Like damn girl damn girl You fuxin with the man girl  Don't say a word just turn around and let me see Girl you got something special something special for me Its way too many suckers in the VIP Tell her got my car out front Tell me do you wanna kick it in the backseat I wanna get beside ya In the backseat So I can be your backseat driver in the backseat I wanna get beside ya In the backseat So I can be your backseat driver  Hey girl whats up all of this dancing gets you all off huh I notice you because your friends is freakin starstruck Hey you got more of that how you say it shy stack Until you get it low quit playin with your fine ass I said don't try me baby I'll make you hot trick  Lets do like Fishburg dancin and shake this spot quick Oh you a good girl its cool I play pretend too I heard you had a baby You want a New Boy in you  Don't say a word just turn around and let me see Girl you got something special something special for me Its way too many suckers in the VIP Tell her got my car out front Tell me do you wanna kick it in the backseat I wanna get beside ya In the backseat So I can be your backseat driver in the backseat I wanna get beside ya In the backseat So I can be your backseat driver  I Met a group of girls in a Escalade I Met a group of girls in a Escalade Met met a group of girls in a Escalade They came with you and left with me  I Met a group of girls in a Escalade I Met a group of girls in a Escalade Met met a group of girls in a Escalade They came with you and left with me  Don't say a word just turn around and let me see Girl you got something special something special for me Its way too many suckers in the VIP Tell her got my car out front Tell me do you wanna kick it in the backseat I wanna get beside ya In the backseat So I can be your backseat driver in the backseat I wanna get beside ya In the backseat So I can be your backseat driver"
"HhuGQUZJot8","Alicia Keys - Un-thinkable (I'm Ready)","19680684","Music","282","2010-05-11T23:04:22.000Z","01/18/13","4.9418383","5.0","1.0","67192","977","66215","ETZ7r1_8C1DNFDO-7UXwqw","aliciakeysVEVO","https://gdata.youtube.com/feeds/api/users/aliciakeysVEVO","Music video by Alicia Keys performing Un-thinkable (I'm Ready). (C) 2010 J Records, a unit of Sony Music Entertainment"
"hLQl3WQQoQ0","Adele - Someone Like You","241825304","Music","285","2011-09-29T23:56:00.000Z","01/18/13","4.902047","5.0","1.0","1028536","25187","1003349","omP_epzeKzvBX156r6pm1Q","AdeleVEVO","https://gdata.youtube.com/feeds/api/users/AdeleVEVO","Music video by Adele performing Someone Like You. (C) 2011 XL Recordings Ltd"
"HoRkntoHkIE","Phillip Phillips - Home","11448600","Music","215","2012-08-02T22:17:54.000Z","01/18/13","4.917512","5.0","1.0","98487","2031","96456","qFqC-qFh6NGDJlx4qU4Tzw","PhilPhillipsVEVO","https://gdata.youtube.com/feeds/api/users/PhilPhillipsVEVO","Buy Now! iTunes: http://smarturl.it/TheWorldiTunes   Music video by Phillip Phillips performing Home."
"HpFaI0dKAHc","Luke Bryan - Drunk On You","8946879","Music","286","2012-03-25T00:49:22.000Z","01/18/13","4.910148","5.0","1.0","37484","842","36642","teMJzhMoMh1-WN6d2u6NEg","LukeBryanVEVO","https://gdata.youtube.com/feeds/api/users/LukeBryanVEVO","Music video by Luke Bryan performing Drunk On You. (P) (C) 2011 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203"
"HpixdTlYlKU","Mike Posner - Please Don't Go","26953073","Music","196","2010-10-16T02:13:33.000Z","01/18/13","4.9326262","5.0","1.0","87987","1482","86505","tNFd4yNZvk3ZnnK96zU13g","MikePosnerVEVO","https://gdata.youtube.com/feeds/api/users/MikePosnerVEVO","Music video by Mike Posner performing Please Don't Go. (C) 2010 J Records, a unit of Sony Music Entertainment"
"HpyZEzrDf4c","Cobra Starship: You Make Me Feel... ft. Sabi [OFFICIAL VIDEO]","69330693","Music","215","2011-06-29T08:03:10.000Z","01/18/13","4.9382563","5.0","1.0","279478","4314","275164","lVrJwcIy7saPcGc1nct80A","FueledByRamen","https://gdata.youtube.com/feeds/api/users/FueledByRamen","© 2011 WMG. Cobra Starship's music video for 'You Make Me Feel...' featuring Sabi from the album, Night Shades - available now on Decaydance / Fueled By Ramen. Visit http://cobrastarship.com for more!  Learn more about Sabi at http://officialsabi.com and follow @SabiSoundz on Twitter!  Director: Kai Regan"
"HtXOVKNazYU","Keri Hilson - Pretty Girl Rock","40654297","Music","254","2010-11-16T19:19:20.000Z","01/18/13","4.836351","5.0","1.0","141718","5798","135920","GaotBFKgoaZamPb4sbEIYg","KeriHilsonVEVO","https://gdata.youtube.com/feeds/api/users/KeriHilsonVEVO","Buy now http://glnk.it/3r  Follow Keri Hilson through the decades in the video for her single  Pretty Girl Rock,  directed by Joseph Kahn. Keri transforms herself into women who have paved the way for black female artists, including Josephine Baker, the first world-famous African-American entertainer;  singer Dorothy Dandridge; disco queens Diana Ross and Donna Summers; dance music legend Janet Jackson; and R&B trio TLC.  Music video by Keri Hilson performing Pretty Girl Rock. (C) 2010 Mosley Music/Interscope Records"
"i0vFid2tKbI","Pitbull - Don't Stop The Party ft. TJR","17416651","Music","214","2012-10-26T07:00:11.000Z","01/18/13","4.7064905","5.0","1.0","85108","6245","78863","VWA4btXTFru9qM06FceSag","PitbullVEVO","https://gdata.youtube.com/feeds/api/users/PitbullVEVO"," Don't Stop The Party  Available on iTunes Now http://smarturl.it/DontStopTheParty"
"I7HahVwYpwo","The Black Eyed Peas - Meet Me Halfway","102561919","Music","289","2010-01-21T17:49:15.000Z","01/18/13","4.884693","5.0","1.0","184204","5310","178894","rwmu-gceGOmtZeuTsn7DlQ","BlackEyedPeasVEVO","https://gdata.youtube.com/feeds/api/users/BlackEyedPeasVEVO","Music video by Black Eyed Peas performing Meet Me Halfway. YouTube view counts pre-VEVO: 3,094,999. (C) 2009 Interscope Records #VEVOCertified on Dec. 5, 2012. http://vevo.com/certified http://youtube.com/vevocertified"
"iEPTlhBmwRg","Maroon 5 - Moves Like Jagger ft. Christina Aguilera","135431077","Music","279","2011-08-09T07:00:00.000Z","01/18/13","4.8705573","5.0","1.0","542294","17549","524745","N1hnUccO4FD5WfM7ithXaw","Maroon5VEVO","https://gdata.youtube.com/feeds/api/users/Maroon5VEVO","UK release: Sept 5th - Pre-order the new album  Hands All Over  including 'Moves Like Jagger' on iTunes now:  http://bit.ly/oravTV Music video by Maroon 5 performing Moves Like Jagger. (C) 2011 A&M/Octone Records #VEVOCertified on April 16, 2012. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"ILgn4eBflf0","Back in Time (featured in  Men In Black III ) [Audio]","11635178","Music","207","2012-03-26T16:36:30.000Z","01/18/13","4.751735","5.0","1.0","37460","2325","35135","VWA4btXTFru9qM06FceSag","PitbullVEVO","https://gdata.youtube.com/feeds/api/users/PitbullVEVO","Music video by Pitbull performing Back in Time. (C) 2012 RCA Records, a division of Sony Music Entertainment"
"IoBP24I2lwA","B.o.B - So Good [Official Video]","21899347","Music","223","2012-03-21T12:59:14.000Z","01/18/13","4.959584","5.0","1.0","126782","1281","125501","puvu8mrEO4jxjT6sRwE8tg","bobatl","https://gdata.youtube.com/feeds/api/users/bobatl","This Justin Francis-directed video was shot in Buenos Aires and is available in 3D exclusively on Nintendo Video!  Get the Exclusive Deluxe CD Only at Target: http://atlr.ec/HsiP4o  iTunes [Album]: http://atlr.ec/JmpYla iTunes [Single]: http://atlr.ec/AxU95T  B.o.B's Store: http://atlr.ec/L0kRz1 Follow: https://twitter.com/bobatl Like: http://fb.com/bobatl Site: http://bobatl.com  © 2012 WMG"
"iP6XpLQM2Cs","Ke$ha - TiK ToK","117567086","Music","215","2009-11-14T12:55:16.000Z","01/18/13","4.469281","5.0","1.0","265504","35227","230277","9HnKwLco0wfmmHJT4KOjJw","keshaVEVO","https://gdata.youtube.com/feeds/api/users/keshaVEVO","Music video by Ke$ha performing TiK ToK. YouTube view counts pre-VEVO: 1,345,092 (C) 2009 RCA/JIVE Label Group, a unit of Sony Music Entertainment #VEVOCertified July 2012. http://www.youtube.com/vevocertified"
"J3HwFtdVTfM","Eli Young Band - Crazy Girl (Official Version)","13297099","Music","244","2011-03-09T00:33:36.000Z","01/18/13","4.935777","5.0","1.0","47522","763","46759","VZnRQU3DFSb9gY3liUb5ow","EliYoungBandVEVO","https://gdata.youtube.com/feeds/api/users/EliYoungBandVEVO","Music video by Eli Young Band performing Crazy Girl. (C) 2011 Universal Republic Records, a division of UMG Recordings, Inc."
"j5-yKhDd64s","Eminem - Not Afraid","385467414","Music","259","2010-06-05T04:41:59.000Z","01/18/13","4.8966136","5.0","1.0","1354417","35007","1319410","20vb-R_px4CguHzzBPhoyQ","EminemVEVO","https://gdata.youtube.com/feeds/api/users/EminemVEVO","Music video by Eminem performing Not Afraid. (C) 2010 Aftermath Records #VEVOCertified on September 11, 2010.http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"JlxByc0-V40","Beyoncé - Sweet Dreams","57948921","Music","241","2009-10-03T04:48:05.000Z","01/18/13","4.867051","5.0","1.0","87793","2918","84875","9zX2xZIJ4cnwRsgBpHGvMg","beyonceVEVO","https://gdata.youtube.com/feeds/api/users/beyonceVEVO","Music video by Beyoncé performing Sweet Dreams. (C) 2009 Sony Music Entertainment"
"JqHliQijgvA","Ludacris - My Chick Bad ft. Nicki Minaj","56100613","Music","220","2010-02-25T22:46:28.000Z","01/18/13","4.7362156","5.0","1.0","128317","8462","119855","pytoPautrCCR3AynOemHhg","LudacrisVEVO","https://gdata.youtube.com/feeds/api/users/LudacrisVEVO","Music video by Ludacris performing My Chick Bad. (C) 2010 DTP Records, LLC"
"JQM670qVmUg","Lee Brice --  Hard to Love  -- Live at LongHorn Steakhouse -- Sugar Land, TX","135080","Entertainment","254","2012-05-21T16:45:49.000Z","01/18/13","4.661017","5.0","1.0","413","35","378","0Es9SJMwWDeIGb2hrU2LSQ","LiveAtLongHorn","https://gdata.youtube.com/feeds/api/users/LiveAtLongHorn","Special performance by Lee Brice at LongHorn Steakhouse in Sugar Land, Texas.   http://www.facebook.com/leebricemusic http://www.facebook.com/longhornsteakhouse https://www.longhornsteakhouse.com/"
"JRfuAukYTKg","David Guetta - Titanium ft. Sia","148973602","Music","246","2011-12-21T00:00:00.000Z","01/18/13","4.916092","5.0","1.0","610715","12811","597904","1l7wYrva1qCH-wgqcHaaRg","davidguettavevo","https://gdata.youtube.com/feeds/api/users/davidguettavevo","From the album Nothing But The Beat Ultimate - Download on iTunes here: http://smarturl.it/NBTBiTunes?IQid=vevo Featuring Sia, Ne-Yo, Akon, Nicki Minaj, Flo Rida, Will.I.Am, Jessie J, Usher & many more.    Order the CD on Amazon here: http://smarturl.it/NothingButTheBeatAma?IQid=Vevo  For all other retail click here: http://smarturl.it/NBTNUltimateretail?IQid=Vevo   Follow David: http://facebook.com/DavidGuetta http://www.twitter.com/DavidGuetta  http://www.davidguetta.com  http://instagram.com/davidguetta   Music video by David Guetta performing Titanium. (C) 2012 What a Music Ltd / EMI Music France, licence exclusive EMI Music France"
"jUe8uoKdHao","David Guetta - Without You ft. Usher","117233814","Music","210","2011-10-14T07:00:00.000Z","01/18/13","4.913435","5.0","1.0","422157","9136","413021","1l7wYrva1qCH-wgqcHaaRg","davidguettavevo","https://gdata.youtube.com/feeds/api/users/davidguettavevo","From the album Nothing But The Beat Ultimate - Download on iTunes here: http://smarturl.it/NBTBiTunes?IQid=vevo Featuring Sia, Ne-Yo, Akon, Nicki Minaj, Flo Rida, Will.I.Am, Jessie J, Usher & many more.    Order the CD on Amazon here: http://smarturl.it/NothingButTheBeatAma?IQid=Vevo  For all other retail click here: http://smarturl.it/NBTNUltimateretail?IQid=Vevo   Follow David: http://facebook.com/DavidGuetta http://www.twitter.com/DavidGuetta  http://www.davidguetta.com  http://instagram.com/davidguetta  Music video by David Guetta performing Without You. (C) 2011 What A Music Ltd / EMI Music France, Licence exclusive EMI Music France"
"JwQZQygg3Lk","The Black Eyed Peas - The Time (Dirty Bit)","201033567","Music","313","2010-11-24T02:01:43.000Z","01/18/13","4.7485456","5.0","1.0","420068","26407","393661","rwmu-gceGOmtZeuTsn7DlQ","BlackEyedPeasVEVO","https://gdata.youtube.com/feeds/api/users/BlackEyedPeasVEVO","(C) 2010 Interscope Records  #VEVOCertified on April 12, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"jZhQOvvV45w","OneRepublic - Good Life","49523398","Music","249","2011-02-15T00:35:55.000Z","01/18/13","4.9556813","5.0","1.0","260927","2891","258036","Q5kHOKpF3-1_UCKaqXARRg","OneRepublicVEVO","https://gdata.youtube.com/feeds/api/users/OneRepublicVEVO","http://bit.ly/OneRepublic  Music video by OneRepublic performing Good Life. (C) 2011 Mosley Music/Interscope Records"
"k-ImCpNqbJw","Diddy - Dirty Money - Coming Home ft. Skylar Grey","100080888","Music","251","2010-11-30T16:22:31.000Z","01/18/13","4.9143147","5.0","1.0","311325","6669","304656","9TTmXB2B26v_o4Znk0SURQ","DirtyMoneyVEVO","https://gdata.youtube.com/feeds/api/users/DirtyMoneyVEVO","On Tour Now!  UK -- Last Train To Paris http://bit.ly/dQzRmI Released 24 Jan Music video by Diddy - Dirty Money performing Coming Home. © Bad Boy/Interscope Records"
"k0BWlvnBmIE","Katy Perry - Wide Awake","121604470","Music","277","2012-06-18T23:53:07.000Z","01/18/13","4.8262653","5.0","1.0","624584","27128","597456","-8Q-hLdECwQmaWNwXitYDw","KatyPerryVEVO","https://gdata.youtube.com/feeds/api/users/KatyPerryVEVO","Official music video for  Wide Awake,  the final chapter from 'Teenage Dream: The Complete Confection' on iTunes: http://smarturl.it/katyperry. Written by Katy Perry for her forthcoming 3D film,  Katy Perry: Part of Me,  in theaters July 5th. Director: Tony 'Truand' Datis Producers: Dawn Rose & Danny Lockwood (P) (C) 2012 Capitol Records, LLC. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records, LLC, 1750 North Vine Street, Hollywood, CA 90028."
"kdAj-dBNCi4","Black Eyed Peas - Imma Be","29557937","Music","260","2010-03-22T22:01:20.000Z","01/18/13","4.7990594","5.0","1.0","59102","2969","56133","rwmu-gceGOmtZeuTsn7DlQ","BlackEyedPeasVEVO","https://gdata.youtube.com/feeds/api/users/BlackEyedPeasVEVO","Music video by Black Eyed Peas performing Imma Be. (C) 2010 Interscope Records"
"KdS6HFQ_LUc","Rihanna - S&M","41079287","Music","243","2011-01-31T22:30:04.000Z","01/18/13","4.547916","5.0","1.0","310429","35085","275344","2xskkQVFEpLcGFnNSLQY0A","RihannaVEVO","https://gdata.youtube.com/feeds/api/users/RihannaVEVO","Music video by Rihanna performing S&M. (C) 2010 The Island Def Jam Music Group"
"kffacxfA7G4","Justin Bieber - Baby ft. Ludacris","822267186","Music","225","2010-02-19T08:11:38.000Z","01/18/13","2.2527587","5.0","1.0","4820989","3311105","1509884","Hkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO","https://gdata.youtube.com/feeds/api/users/JustinBieberVEVO","Music video by Justin Bieber performing Baby feat. Ludacris. #VEVOCertified on April 25, 2010. http://www.youtube.com/vevocertified"
"Kk8eJh4i8Lo","La Roux - Bulletproof","10857991","Music","208","2010-02-10T18:10:19.000Z","01/18/13","4.792592","5.0","1.0","46247","2398","43849","n6KYfJJnamZFzvZbUbbRXQ","LaRouxVEVO","https://gdata.youtube.com/feeds/api/users/LaRouxVEVO","Music video by La Roux performing Bulletproof. YouTube view counts pre-VEVO: 8,877,218. (C) 2009 Polydor Ltd. (UK)"
"KlyXNRrsk4A","Katy Perry - Last Friday Night (T.G.I.F.)","201666930","Music","491","2011-06-12T23:00:00.000Z","01/18/13","4.74581","5.0","1.0","715308","45456","669852","-8Q-hLdECwQmaWNwXitYDw","KatyPerryVEVO","https://gdata.youtube.com/feeds/api/users/KatyPerryVEVO","You're invited to the party of the year!  Find out what happened to Kathy Beth Terry in the official music video for Katy Perry's  Last Friday Night (T.G.I.F.)  featuring Rebecca Black, Darren Criss, Kevin McHale, Hanson, Kenny G, Debbie Gibson and Corey Feldman! Get to know Kathy Beth Terry on Twitter and Facebook even more at: http://www.facebook.com/kathybethterry http://www.twitter.com/kathybethterry http://www.kathybethterry.com Buy  Last Friday Night (T.G.I.F.)  from Katy Perry's album 'Teenage Dream' on iTunes here: http://itunes.com/katyperry  Music video by Katy Perry performing Last Friday Night (T.G.I.F.). Producer: John Winter. Production Company: Rockhard Films. Director: Marc Klasfeld & Da..."
